,open,close,high,low,volume,predict
578,3825.99513043,3826.27999,3828.41998999,3822.54233601,20000.40502723,3820.38694096
579,3825.29997999,3820.38694096,3825.29997999,3818.63943712,6734.44954648,3823.20202999
580,3822.86221717,3823.20202999,3823.77983999,3821.16091993,258.58449144,3820.77865
581,3822.69531,3820.77865,3822.69531,3820.77865,1668.95913172,3822.12920002
582,3820.77865001,3822.12920002,3822.79996999,3795.0,37459.58243029,3823.19
583,3822.39987998,3823.19,3823.2,3819.73391266,7221.24807011,3806.84772318
584,3820.92443796,3806.84772318,3828.0,3806.84772318,52170.28853826,3809.49997999
585,3811.12524,3809.49997999,3814.02190999,3806.21636068,21308.76053214,3799.62856372
586,3808.52499288,3799.62856372,3816.88999984,3798.42068913,58913.74791431,3808.56964995
587,3799.62856372,3808.56964995,3811.35391467,3787.93213173,13556.50384692,3803.10743313
588,3806.66574588,3803.10743313,3807.84995,3800.53260446,117935.45071806,3803.72199215
589,3800.77515532,3803.72199215,3803.72199215,3799.54792069,36372.6550571,3804.98208326
590,3803.53463949,3804.98208326,3809.76588,3801.62732001,36659.51089023,3804.79675
591,3804.98208326,3804.79675,3806.46243914,3801.07026018,12732.1394932,3809.08999998
592,3804.79675,3809.08999998,3809.08999998,3804.67609001,25981.85356262,3808.39
593,3808.71997,3808.39,3808.89,3806.33992976,1233.9059542000002,3808.05995497
594,3807.06997695,3808.05995497,3809.955,3807.06997695,6721.67455066,3810.93483001
595,3810.74582717,3810.93483001,3810.93483001,3810.74582717,58.46195897,3814.36862232
596,3814.1564184,3814.36862232,3816.99999999,3812.11494487,18199.80772503,3808.05995496
597,3814.35862232,3808.05995496,3814.35862232,3808.05995496,5293.79624065,3810.72996999
598,3810.66792313,3810.72996999,3811.9113399999997,3808.0,11792.85235602,3808.0
599,3809.79609,3808.0,3813.58995998,3808.0,9788.22341515,3802.11
600,3808.0,3802.11,3808.2959100000003,3801.01000001,2330.32497455,3794.70256817
601,3803.51000003,3794.70256817,3805.7029700000003,3780.32396209,47024.178370099995,3807.07705161
602,3794.71,3807.07705161,3809.86999993,3794.51398404,20042.14620029,3816.34808515
603,3811.80999861,3816.34808515,3824.10999995,3811.80999861,11469.45071661,3825.78297745
604,3813.57442133,3825.78297745,3828.0,3813.57442133,13550.05774515,3824.17763129
605,3828.1200465,3824.17763129,3829.06605996,3824.17763129,12956.55482713,3828.08999999
606,3824.17763129,3828.08999999,3828.08999999,3824.17763129,627.49904085,3824.17763129
607,3827.89999,3824.17763129,3827.89999,3824.17763129,4150.93752478,3814.0
608,3824.17763129,3814.0,3824.17763129,3814.0,28028.18412557,3804.62738219
609,3811.67203141,3804.62738219,3811.9,3802.0,23432.340222799998,3803.55234001
610,3800.0,3803.55234001,3803.55234001,3794.9688,31508.96234971,3752.36433169
611,3803.55234001,3752.36433169,3803.55234001,3750.00882868,94040.57947574,3758.09669999
612,3752.36432999,3758.09669999,3767.0727890000003,3742.51566999,64615.46616658,3729.79204028
613,3757.00000001,3729.79204028,3757.00000001,3704.0,118781.54177932,3731.59764
614,3733.28007263,3731.59764,3742.39704215,3729.31479315,128011.44287857,3737.95969998
615,3730.01995577,3737.95969998,3737.95969998,3716.39479002,5084.10955853,3737.53040001
616,3735.0,3737.53040001,3740.58022763,3735.0,10748.57105595,3749.48
617,3740.59022766,3749.48,3749.48,3740.59022766,4460.99206672,3733.33898995
618,3749.5814317000004,3733.33898995,3751.49,3729.80727889,9263.90377368,3728.7027876999996
619,3730.0648395000003,3728.7027876999996,3733.11317997,3718.74145994,21290.720608,3716.33427165
620,3727.69111999,3716.33427165,3731.31547936,3716.33427165,9415.25585496,3727.0
621,3716.35444582,3727.0,3727.0,3716.35444582,2152.51806995,3706.38265874
622,3726.66620182,3706.38265874,3726.66620182,3704.00000002,9885.56849904,3700.0
623,3707.86521181,3700.0,3711.30004996,3693.4,76189.68073952,3700.90000001
624,3700.99999929,3700.90000001,3701.61717929,3671.3711299999995,80304.05091849,3707.06643
625,3701.00000002,3707.06643,3717.77156338,3694.65238972,121325.80227677,3703.00312054
626,3707.09861033,3703.00312054,3716.7630358,3703.00312054,49210.85966187,3707.81790284
